"","DATE","OPEN","HIGH","LOW","CLOSE"
"1111","06/19/14",196.43,196.6,195.8,196.48
"1112","06/20/14",196.03,196.1,195.7,195.94
"1113","06/23/14",195.97,196.05,195.52,195.88
"1114","06/24/14",195.53,196.5,194.48,194.7
"1115","06/25/14",194.25,195.78,194.25,195.58
"1116","06/26/14",195.61,195.63,194.13,195.44
"1117","06/27/14",194.98,195.88,194.89,195.82
"1118","06/30/14",195.7,196.17,195.53,195.72
"1119","07/01/14",196.19,197.63,196.13,197.03
"1120","07/02/14",197.05,197.48,196.96,197.23
"1121","07/03/14",197.79,198.29,197.64,198.2
"1122","07/07/14",197.82,197.98,197.22,197.51
"1123","07/08/14",197.15,197.22,195.76,196.24
"1124","07/09/14",196.73,197.3,196.31,197.12
"1125","07/10/14",195.22,196.86,195.06,196.34
"1126","07/11/14",196.22,196.75,195.78,196.61
"1127","07/14/14",197.65,197.86,197.44,197.6
"1128","07/15/14",197.72,198.1,196.36,197.23
"1129","07/16/14",198.11,198.26,197.42,197.96
"1130","07/17/14",197.35,198.1,195.43,195.71
"1131","07/18/14",196.35,197.91,196.24,197.71
"1132","07/21/14",197.09,197.5,196.43,197.34
"1133","07/22/14",198.01,198.56,197.87,198.2
"1134","07/23/14",198.5,198.85,198.1,198.64
"1135","07/24/14",198.83,199.06,198.45,198.66
"1136","07/25/14",198.09,198.26,197.33,197.72
"1137","07/28/14",197.76,198.09,196.62,197.8
"1138","07/29/14",198.17,198.45,196.92,196.95
"1139","07/30/14",197.65,197.91,196.16,196.98
"1140","07/31/14",195.61,195.78,192.97,193.09
"1141","08/01/14",192.56,193.76,191.57,192.5
"1142","08/04/14",192.87,194.3,192.05,193.89
"1143","08/05/14",193.1,193.6,191.31,192.01
"1144","08/06/14",191.11,192.89,191.08,192.04
"1145","08/07/14",192.94,193.13,190.55,191.03
"1146","08/08/14",191.46,193.37,190.95,193.23
"1147","08/11/14",193.97,194.66,193.71,193.8
"1148","08/12/14",193.61,194.15,192.94,193.53
"1149","08/13/14",194.29,195.06,193.96,194.84
"1150","08/14/14",195.16,195.76,194.98,195.76
"1151","08/15/14",196.47,196.65,194.31,195.78
"1152","08/18/14",196.8,197.45,196.69,197.37
"1153","08/19/14",197.84,198.54,197.44,198.39
"1154","08/20/14",198.12,199.16,198.08,198.92
"1155","08/21/14",199.09,199.76,198.93,199.5
"1156","08/22/14",199.34,199.69,198.74,199.19
"1157","08/25/14",200.14,200.59,199.15,200.2
"1158","08/26/14",200.33,200.82,200.28,200.33
"1159","08/27/14",200.43,200.57,199.94,200.3
"1160","08/28/14",199.59,200.27,199.39,200.14
"1161","08/29/14",200.45,200.73,199.82,200.71
"1162","09/02/14",200.79,201,199.86,200.61
"1163","09/03/14",201.38,201.41,200.22,200.51
"1164","09/04/14",200.84,201.58,199.66,200.21
"1165","09/05/14",200.17,201.19,199.41,201.11
"1166","09/08/14",200.92,201.21,200,200.59
"1167","09/09/14",200.41,200.55,198.91,199.36
"1168","09/10/14",199.43,200.2,198.77,200.07
"1169","09/11/14",199.27,200.33,199.12,200.3
"1170","09/12/14",200.1,200.12,198.56,199.13
"1171","09/15/14",199.16,199.32,198.38,198.98
"1172","09/16/14",198.61,200.84,198.5,200.49
"1173","09/17/14",200.77,201.68,199.75,200.75
"1174","09/18/14",201.36,201.85,201.1,201.82
"1175","09/19/14",201.52,201.9,200.29,200.7
"1176","09/22/14",200.35,200.38,198.73,199.15
"1177","09/23/14",198.43,199.26,197.95,198.01
"1178","09/24/14",198.04,199.68,197.52,199.55
"1179","09/25/14",199.04,199.05,196.27,196.34
"1180","09/26/14",196.7,198.39,196.42,197.9
"1181","09/29/14",196.2,197.89,196.05,197.54
"1182","09/30/14",197.69,198.3,196.61,197.02
"1183","10/01/14",196.7,196.77,193.91,194.35
"1184","10/02/14",194.18,195.06,192.35,194.38
"1185","10/03/14",195.68,196.94,195.08,196.52
"1186","10/06/14",197.34,197.6,195.58,196.29
"1187","10/07/14",195.28,195.72,193.22,193.26
"1188","10/08/14",193.37,196.92,192.36,196.64
"1189","10/09/14",196.33,196.6,192.58,192.7
"1190","10/10/14",192.69,193.65,190.51,190.52
"1191","10/13/14",190.46,191.15,187.3,187.41
"1192","10/14/14",188.42,189.82,187.04,187.7
"1193","10/15/14",185.16,187.69,181.92,186.17
"1194","10/16/14",183.06,187.58,182.89,186.27
"1195","10/17/14",188.42,189.75,187.62,188.47
"1196","10/20/14",188.13,190.45,188.07,190.3
"1197","10/21/14",191.68,194.2,191.48,194.07
"1198","10/22/14",194.41,194.91,192.61,192.69
"1199","10/23/14",194.62,196.2,194.26,194.93
"1200","10/24/14",195.25,196.49,194.49,196.43
"1201","10/27/14",195.73,196.45,195.03,196.16
"1202","10/28/14",196.82,198.42,196.73,198.39
"1203","10/29/14",198.55,199.12,196.81,198.16
"1204","10/30/14",197.58,199.95,197.4,199.38
"1205","10/31/14",201.78,201.82,200.77,201.66
"1206","11/03/14",201.92,202.45,201.31,201.77
"1207","11/04/14",201.23,201.6,200.06,201.07
"1208","11/05/14",202.54,202.59,201.45,202.34
"1209","11/06/14",202.39,203.26,201.64,203.15
"1210","11/07/14",203.17,203.6,202.61,203.34
"1211","11/10/14",203.38,204.04,203.13,203.98
"1212","11/11/14",204.06,204.31,203.65,204.18
"1213","11/12/14",203.35,204.24,203.31,203.96
"1214","11/13/14",204.16,204.83,203.21,204.17
"1215","11/14/14",204.1,204.49,203.72,204.24
"1216","11/17/14",203.85,204.58,203.65,204.34
"1217","11/18/14",204.44,205.92,204.44,205.55
"1218","11/19/14",205.31,205.55,204.3,205.22
"1219","11/20/14",204.26,205.71,204.18,205.58
"1220","11/21/14",207.64,207.84,205.98,206.68
"1221","11/24/14",207.17,207.39,206.91,207.26
"1222","11/25/14",207.54,207.79,206.8,207.19
"1223","11/26/14",207.29,207.76,207.03,207.64
"1224","11/28/14",207.49,207.87,206.91,207.2
"1225","12/01/14",206.4,206.54,205.38,205.76
"1226","12/02/14",205.81,207.34,205.78,207.09
"1227","12/03/14",207.3,208.15,207.1,207.89
"1228","12/04/14",207.54,208.27,206.7,207.66
"1229","12/05/14",207.87,208.47,207.55,208
"1230","12/08/14",207.52,208.12,205.93,206.61
"1231","12/09/14",204.37,206.6,203.91,206.49
"1232","12/10/14",205.91,205.98,202.93,203.16
"1233","12/11/14",203.88,206.19,203.71,204.19
"1234","12/12/14",202.64,203.82,200.85,200.89
"1235","12/15/14",201.98,202.53,198.78,199.51
"1236","12/16/14",198.79,202.4,197.86,197.91
"1237","12/17/14",198.44,202.34,198.29,201.79
"1238","12/18/14",204.74,206.97,203.92,206.84
"1239","12/19/14",206.43,207.33,205.61,206.52
"1240","12/22/14",206.75,207.47,206.46,207.47
"1241","12/23/14",208.17,208.23,207.4,207.75
"1242","12/24/14",208.02,208.34,207.72,207.77
"1243","12/26/14",208.31,208.85,208.25,208.44
"1244","12/29/14",208.22,208.97,208.14,208.72
"1245","12/30/14",208.21,208.37,207.51,207.6
"1246","12/31/14",207.99,208.19,205.39,205.54
"1247","01/02/15",206.38,206.88,204.18,205.43
"1248","01/05/15",204.17,204.37,201.35,201.72
"1249","01/06/15",202.09,202.72,198.86,199.82
"1250","01/07/15",201.42,202.72,200.88,202.31
"1251","01/08/15",204.01,206.16,203.99,205.92
"1252","01/09/15",206.4,206.42,203.51,204.25
"1253","01/12/15",204.41,204.6,201.92,202.65
"1254","01/13/15",204.12,205.48,200.51,202.08
"1255","01/14/15",199.65,201.1,198.57,200.85
"1256","01/15/15",201.63,202.01,198.88,199.02
"1257","01/16/15",198.77,201.82,198.55,201.63
"1258","01/20/15",202.4,202.72,200.17,202.06
"1259","01/21/15",201.5,203.66,200.94,203.08
"1260","01/22/15",203.99,206.26,202.33,206.1
"1261","01/23/15",205.79,206.1,204.81,204.97
"1262","01/26/15",204.7,205.56,203.85,205.45
"1263","01/27/15",202.97,204.12,201.74,202.74
"1264","01/28/15",204.17,204.29,199.91,200.14
"1265","01/29/15",200.38,202.3,198.68,201.99
"1266","01/30/15",200.57,202.17,199.13,199.45
"1267","02/02/15",200.05,202.03,197.86,201.92
"1268","02/03/15",203,204.85,202.55,204.84
"1269","02/04/15",203.92,205.38,203.51,204.06
"1270","02/05/15",204.86,206.3,204.77,206.16
"1271","02/06/15",206.56,207.24,204.92,205.52
"1272","02/09/15",204.77,205.64,204.14,204.63
"1273","02/10/15",205.88,207.12,204.68,206.81
"1274","02/11/15",206.61,207.45,205.83,206.93
"1275","02/12/15",207.89,208.99,206.97,208.9
"1276","02/13/15",209.07,209.84,208.76,209.78
"1277","02/17/15",209.4,210.32,209.1,210.11
"1278","02/18/15",209.66,210.22,209.34,210.13
"1279","02/19/15",209.41,210.42,209.24,209.95
"1280","02/20/15",209.48,211.33,208.73,211.24
"1281","02/23/15",210.94,211.21,210.48,211.21
"1282","02/24/15",211.12,212.05,210.76,211.81
"1283","02/25/15",211.66,212.24,211.22,211.63
"1284","02/26/15",211.52,211.71,210.65,211.38
"1285","02/27/15",211.26,211.58,210.6,210.66
"1286","03/02/15",210.78,212.06,210.72,211.97
"1287","03/03/15",211.47,212.05,210.08,211.12
"1288","03/04/15",210.4,210.49,209.06,210.23
"1289","03/05/15",210.62,210.8,209.85,210.46
"1290","03/06/15",209.42,209.94,207.1,207.52
"1291","03/09/15",207.74,208.79,207.55,208.36
"1292","03/10/15",206.71,206.81,204.93,204.98
"1293","03/11/15",205.29,205.5,204.4,204.53
"1294","03/12/15",205.26,207.18,205.2,207.1
"1295","03/13/15",206.77,207.14,204.58,205.83
"1296","03/16/15",206.71,208.69,206.68,208.59
"1297","03/17/15",207.69,208.42,206.98,207.94
"1298","03/18/15",207.39,211.27,206.62,210.46
"1299","03/19/15",209.96,210.47,209.03,209.5
"1300","03/20/15",209.71,211.02,209.49,210.41
"1301","03/23/15",210.42,211.11,210.01,210.01
"1302","03/24/15",209.87,210.4,208.74,208.82
"1303","03/25/15",209.07,209.35,205.71,205.76
"1304","03/26/15",204.96,206.37,204.12,205.27
"1305","03/27/15",205.13,205.95,204.9,205.74
"1306","03/30/15",206.98,208.61,206.96,208.25
"1307","03/31/15",207.26,208.1,206.36,206.43
"1308","04/01/15",206.39,206.42,204.51,205.7
"1309","04/02/15",205.62,206.98,205.4,206.44
"1310","04/06/15",205.37,208.45,205.21,207.84
"1311","04/07/15",207.86,208.76,207.24,207.28
"1312","04/08/15",207.55,208.51,207.08,207.98
"1313","04/09/15",207.78,209.18,207.19,208.9
"1314","04/10/15",209.2,210.09,208.96,210.04
"1315","04/13/15",209.87,210.63,209.03,209.09
"1316","04/14/15",208.85,209.71,208.1,209.49
"1317","04/15/15",210.05,211.04,209.95,210.43
"1318","04/16/15",210.03,210.98,209.79,210.37
"1319","04/17/15",208.94,209.23,207.01,207.95
"1320","04/20/15",209.06,210.25,208.96,209.85
"1321","04/21/15",210.67,210.86,209.24,209.6
"1322","04/22/15",210.01,210.85,208.9,210.63
"1323","04/23/15",210.15,211.94,210.01,211.16
"1324","04/24/15",211.66,211.97,211.11,211.65
"1325","04/27/15",212.33,212.48,210.54,210.77
"1326","04/28/15",210.74,211.5,209.33,211.44
"1327","04/29/15",210.37,211.29,209.6,210.37
"1328","04/30/15",209.88,210.35,207.62,208.77
"1329","05/01/15",209.4,210.77,209.28,210.65
"1330","05/04/15",211.23,212.02,211.1,211.43
"1331","05/05/15",211.03,211.46,208.73,209.09
"1332","05/06/15",209.56,209.93,206.76,208.03
"1333","05/07/15",207.92,209.38,207.52,208.86
"1334","05/08/15",210.88,211.86,210.78,211.62
"1335","05/11/15",211.57,211.89,210.52,210.61
"1336","05/12/15",209.61,210.63,208.62,210
"1337","05/13/15",210.47,211.22,209.74,210.02
"1338","05/14/15",211.24,212.32,210.91,212.22
"1339","05/15/15",212.44,212.61,211.86,212.45
"1340","05/18/15",212.24,213.4,212.16,213.08
"1341","05/19/15",213.24,213.57,212.69,213.09
"1342","05/20/15",213.15,213.78,212.5,212.93
"1343","05/21/15",212.71,213.75,212.51,213.4
"1344","05/22/15",213.04,213.54,212.91,212.96
"1345","05/26/15",212.4,212.91,210.2,210.76
"1346","05/27/15",211.25,212.98,210.76,212.74
"1347","05/28/15",212.33,212.59,211.63,212.47
"1348","05/29/15",212.38,212.43,210.82,211.24
"1349","06/01/15",211.94,212.34,210.62,211.57
"1350","06/02/15",211.02,212.19,210.27,211.35
"1351","06/03/15",212,212.67,211.33,211.87
"1352","06/04/15",211.07,211.86,209.75,210.03
"1353","06/05/15",209.95,210.58,208.98,209.74
"1354","06/08/15",209.64,209.82,208.39,208.42
"1355","06/09/15",208.45,209.1,207.69,208.48
"1356","06/10/15",209.37,211.41,209.3,211.06
"1357","06/11/15",211.48,212.09,211.2,211.46
"1358","06/12/15",210.64,211.48,209.68,210.01
"1359","06/15/15",208.64,209.45,207.79,209.09
"1360","06/16/15",208.93,210.35,208.72,210.25
"1361","06/17/15",210.59,211.32,209.36,210.64
"1362","06/18/15",211.31,213.34,210.63,212.75
"1363","06/19/15",211.46,211.55,210.57,210.72
"1364","06/22/15",211.9,212.59,211.64,211.83
"1365","06/23/15",212.14,212.44,211.57,212.1
"1366","06/24/15",211.72,212.17,210.5,210.5
"1367","06/25/15",211.1,211.25,209.77,209.91
"1368","06/26/15",210.29,210.58,209.16,209.89
"1369","06/29/15",208.04,209.83,205.33,205.48
"1370","06/30/15",207.26,207.32,205.28,206.14
"1371","07/01/15",207.73,208.03,206.56,207.52
"1372","07/02/15",208.07,208.27,206.81,207.42
"1373","07/06/15",205.77,207.65,205.53,206.64
"1374","07/07/15",206.96,208.17,204.11,207.93
"1375","07/08/15",206.42,206.76,204.25,204.46
"1376","07/09/15",207.04,207.35,204.89,205.03
"1377","07/10/15",207.29,207.98,204.95,207.53
"1378","07/13/15",209.19,209.9,208.94,209.78
"1379","07/14/15",209.72,211.05,209.65,210.72
"1380","07/15/15",210.73,211.28,210.04,210.61
"1381","07/16/15",210.61,212.3,211.58,212.27
"1382","07/17/15",212.3,212.55,211.8,212.46
"1383","07/20/15",212.36,213.18,212.21,212.64
"1384","07/21/15",212.43,212.74,211.39,211.82
"1385","07/22/15",210.92,211.77,210.89,211.27
"1386","07/23/15",211.52,211.65,209.75,210.13
"1387","07/24/15",210.3,210.37,207.6,207.95
"1388","07/27/15",206.95,207.55,206.26,206.79
"1389","07/28/15",207.78,209.5,206.8,209.28
"1390","07/29/15",209.48,211.04,209.31,210.78
"1391","07/30/15",210.17,211.02,209.42,210.94
"1392","07/31/15",211.42,211.45,210.16,210.4
"1393","08/03/15",210.45,210.53,208.65,209.76
"1394","08/04/15",209.7,210.25,208.8,209.4
"1395","08/05/15",210.46,211.31,209.73,210.03
"1396","08/06/15",210.29,210.42,207.65,208.44
"1397","08/07/15",208.15,208.34,206.87,207.86
"1398","08/10/15",209.29,210.67,209.28,210.51
"1399","08/11/15",208.97,209.47,207.76,208.64
"1400","08/12/15",207.11,209.14,205.36,208.81
"1401","08/13/15",208.74,209.55,208.01,208.6
"1402","08/14/15",208.44,209.5,208.26,209.41
"1403","08/17/15",208.73,210.57,208.16,210.51
"1404","08/18/15",210.27,210.68,209.69,210.01
"1405","08/19/15",209.09,210.01,207.35,208.38
"1406","08/20/15",206.51,208.28,203.91,204.16
"1407","08/21/15",201.8,203.94,197.65,197.89
"1408","08/24/15",187.33,195.84,182.4,189.78
"1409","08/25/15",195.34,195.45,187.06,187.28
"1410","08/26/15",192.06,194.79,188.37,194.52
"1411","08/27/15",197.03,199.41,195.21,199.13
"1412","08/28/15",198.49,199.83,197.92,199.28
"1413","08/31/15",197.68,199.12,197.01,197.71
"1414","09/01/15",193.13,194.77,190.73,192.3
"1415","09/02/15",194.63,195.42,192.42,195.4
"1416","09/03/15",196.33,198.05,194.96,195.57
"1417","09/04/15",192.97,193.86,191.61,192.57
"1418","09/08/15",195.95,197.61,195.17,197.43
"1419","09/09/15",199.35,199.47,194.35,194.78
"1420","09/10/15",194.57,197.22,194.25,195.87
"1421","09/11/15",195.35,196.76,194.53,196.75
"1422","09/14/15",196.94,197.01,195.43,195.96
"1423","09/15/15",196.61,198.99,196.09,198.47
"1424","09/16/15",198.85,200.41,198.41,200.12
"1425","09/17/15",200.02,202.89,199.28,199.78
"1426","09/18/15",195.83,198.68,194.96,195.55
"1427","09/21/15",196.47,197.68,195.21,196.47
"1428","09/22/15",193.9,194.46,192.56,193.88
"1429","09/23/15",194.15,194.67,192.91,193.69
"1430","09/24/15",192.16,193.45,190.56,192.81
"1431","09/25/15",194.71,195,191.81,192.81
"1432","09/28/15",191.75,191.91,187.64,187.96
"1433","09/29/15",188.28,189.74,186.93,188.13
"1434","09/30/15",190.39,191.82,189.44,191.61
"1435","10/01/15",191.25,192.49,189.82,192.14
"1436","10/02/15",189.78,194.95,189.12,194.93
"1437","10/05/15",196.46,198.74,196.33,198.5
"1438","10/06/15",198.34,198.98,197,197.78
"1439","10/07/15",198.95,199.82,197.48,199.45
"1440","10/08/15",198.95,201.55,198.59,201.18
"1441","10/09/15",201.41,201.9,200.58,201.35
"1442","10/12/15",201.44,201.76,200.91,201.52
"1443","10/13/15",200.64,202.16,200.05,200.25
"1444","10/14/15",200.16,200.87,198.94,199.29
"1445","10/15/15",200.1,202.36,199.64,202.34
"1446","10/16/15",202.84,203.29,201.92,203.12
"1447","10/19/15",202.5,203.37,202.13,203.31
"1448","10/20/15",202.86,203.84,202.54,203.07
"1449","10/21/15",203.67,203.79,201.65,201.82
"1450","10/22/15",202.99,205.51,201.85,205.24
"1451","10/23/15",207.24,207.95,206.3,207.52
"1452","10/26/15",207.3,207.37,206.56,206.97
"1453","10/27/15",206.19,207,205.79,206.59
"1454","10/28/15",206.98,208.97,206.21,208.96
"1455","10/29/15",208.34,209.27,208.21,208.87
"1456","10/30/15",209.07,209.44,207.9,207.99
"1457","11/02/15",208.31,210.62,208.17,210.36
"1458","11/03/15",209.98,211.66,209.7,210.96
"1459","11/04/15",211.37,211.5,209.72,210.33
"1460","11/05/15",210.42,210.98,209.09,210.13
"1461","11/06/15",209.77,210.32,208.46,210.06
"1462","11/09/15",209.29,209.49,206.95,208.06
"1463","11/10/15",207.51,208.6,207.19,208.49
"1464","11/11/15",208.88,208.94,207.66,207.71
"1465","11/12/15",206.51,207.06,204.82,204.88
"1466","11/13/15",204.36,204.67,202.43,202.57
"1467","11/16/15",202.36,205.64,202.18,205.61
"1468","11/17/15",205.99,207.04,204.88,205.38
"1469","11/18/15",206.03,208.9,205.99,208.7
"1470","11/19/15",208.6,209.05,208.2,208.52
"1471","11/20/15",209.44,210.12,208.86,209.36
"1472","11/23/15",209.4,209.98,208.52,209.05
"1473","11/24/15",207.87,209.83,207.41,209.35
"1474","11/25/15",209.48,209.74,209.01,209.35
"1475","11/27/15",209.42,209.8,208.86,209.51
"1476","11/30/15",209.8,209.89,208.56,208.63
"1477","12/01/15",209.43,210.82,209.11,210.71
"1478","12/02/15",210.63,211,208.23,208.51
"1479","12/03/15",208.9,209.15,204.75,205.61
"1480","12/04/15",205.61,209.97,205.93,209.62
"1481","12/07/15",209.21,209.72,207.2,208.35
"1482","12/08/15",206.5,208.28,205.78,206.94
"1483","12/09/15",206.21,208.68,204.18,205.34
"1484","12/10/15",205.43,207.43,205.14,205.83
"1485","12/11/15",203.38,204.14,201.51,201.88
"1486","12/14/15",202.07,203.05,199.95,202.9
"1487","12/15/15",204.7,206.11,202.86,205.03
"1488","12/16/15",206.37,208.39,204.8,208.03
"1489","12/17/15",208.4,208.48,204.84,204.86
"1490","12/18/15",202.76,202.93,199.83,200.02
"1491","12/21/15",201.4,201.88,200.09,201.67
"1492","12/22/15",202.69,203.85,201.55,203.5
"1493","12/23/15",204.73,206.07,204.58,206.02
"1494","12/24/15",205.72,206.33,205.42,205.68
"1495","12/28/15",204.84,205.26,203.94,205.21
"1496","12/29/15",206.52,207.79,206.47,207.4
"1497","12/30/15",207.09,207.21,205.76,205.93
"1498","12/31/15",205.13,205.89,203.87,203.87
"1499","01/04/16",200.43,201.03,198.59,201.01
"1500","01/05/16",201.39,201.9,200.05,201.36
"1501","01/06/16",198.34,200.06,197.6,198.82
"1502","01/07/16",195.34,197.44,193.59,194.05
"1503","01/08/16",194.05,195.85,191.58,191.92
"1504","01/11/16",193.02,193.41,189.82,192.11
"1505","01/12/16",193.86,194.55,191.14,193.66
"1506","01/13/16",194.48,194.86,188.38,188.83
"1507","01/14/16",189.57,193.26,187.66,191.93
"1508","01/15/16",186.7,188.76,185.52,187.81
"1509","01/19/16",189.95,190.11,186.2,188.06
"1510","01/20/16",185,187.49,181.02,185.65
"1511","01/21/16",186.24,188.87,184.64,186.69
"1512","01/22/16",189.78,190.76,188.88,190.52
"1513","01/25/16",189.83,190.15,187.41,187.64
"1514","01/26/16",188.46,190.53,188.02,190.2
"1515","01/27/16",189.58,191.56,187.06,188.13
"1516","01/28/16",190.11,190.2,187.16,189.11
"1517","01/29/16",190.01,193.88,189.88,193.72
"1518","02/01/16",192.56,194.58,191.84,193.65
"1519","02/02/16",191.95,191.97,189.54,190.16
"1520","02/03/16",191.4,191.78,187.1,191.3
"1521","02/04/16",190.72,192.75,189.96,191.6
"1522","02/05/16",191.02,191.66,187.2,187.95
"1523","02/08/16",185.75,186.12,182.8,185.42
"1524","02/09/16",183.37,186.94,183.2,185.43
"1525","02/10/16",186.4,188.34,185.12,185.27
"1526","02/11/16",182.36,184.1,181.09,182.86
"1527","02/12/16",184.93,186.65,183.96,186.63
"1528","02/16/16",188.85,189.81,187.63,189.78
"1529","02/17/16",191.17,193.32,191.01,192.88
"1530","02/18/16",193.23,193.27,191.72,192.09
"1531","02/19/16",191.19,192.18,190.45,192
"1532","02/22/16",193.89,194.95,193.79,194.78
"1533","02/23/16",194.01,194.32,192.18,192.32
"1534","02/24/16",192.32,193.53,189.32,193.2
"1535","02/25/16",193.74,195.55,192.83,195.54
"1536","02/26/16",196.6,196.68,194.9,195.08
"1537","02/29/16",195.12,196.23,193.33,193.35
"1538","03/01/16",195.04,198.21,194.45,198.11
"1539","03/02/16",197.8,199.06,197.25,199
"1540","03/03/16",198.78,199.79,198.11,199.77
"1541","03/04/16",200.04,201.35,199.03,200.43
"1542","03/07/16",199.38,201.07,199.25,200.59
"1543","03/08/16",199.35,199.92,198.21,198.4
"1544","03/09/16",199.38,199.79,198.43,199.38
"1545","03/10/16",199.93,201.07,197.38,199.54
"1546","03/11/16",201.28,202.81,199.51,202.76
"1547","03/14/16",202.15,203.04,201.77,202.5
"1548","03/15/16",201.4,202.53,201.05,202.17
"1549","03/16/16",201.62,203.82,201.55,203.34
"1550","03/17/16",203.26,205.23,202.77,204.69
"1551","03/18/16",204.18,204.78,203.8,204.38
"1552","03/21/16",204.1,204.94,203.8,204.67
"1553","03/22/16",203.74,205.23,203.57,204.56
"1554","03/23/16",204.12,204.33,203.01,203.2
"1555","03/24/16",201.99,203.16,201.74,203.12
"1556","03/28/16",203.63,203.86,202.7,203.24
"1557","03/29/16",202.75,205.25,202.4,205.12
"1558","03/30/16",206.35,206.87,205.59,206.02
"1559","03/31/16",205.91,206.41,205.33,205.52
"1560","04/01/16",204.35,207.14,203.98,206.92
"1561","04/04/16",206.87,207.07,205.89,206.25
"1562","04/05/16",204.65,206.26,203.89,204.18
"1563","04/06/16",204.18,206.49,203.98,206.42
"1564","04/07/16",206.42,205.56,203.09,203.95
"1565","04/08/16",205.34,205.85,203.87,204.49
"1566","04/11/16",205.27,206.07,203.91,204.02
"1567","04/12/16",204.24,206.25,203.7,205.92
"1568","04/13/16",207.07,208.1,206.84,208
"1569","04/14/16",208.08,208.6,207.6,208.01
"1570","04/15/16",208,208.17,207.4,207.78
"1571","04/18/16",207.78,209.28,207,209.23
"1572","04/19/16",209.76,210.2,208.94,209.9
"1573","04/20/16",209.97,210.92,209.39,210.1
"1574","04/21/16",210.12,210.25,208.65,208.97
"1575","04/22/16",208.54,209.29,207.91,208.97
"1576","04/25/16",208.3,208.66,207.54,208.61
"1577","04/26/16",209.02,209.52,208.36,208.91
"1578","04/27/16",208.47,209.81,208.05,209.35
"1579","04/28/16",208.54,209.76,206.96,207.44
"1580","04/29/16",206.79,207.13,205.03,206.33
"1581","05/02/16",206.98,208.18,206.41,207.97
"1582","05/03/16",206.52,206.8,205.28,206.15
"1583","05/04/16",206.15,205.85,204.42,205.01
"1584","05/05/16",205.56,205.98,204.47,204.97
"1585","05/06/16",204.08,205.77,203.88,205.72
"1586","05/09/16",205.56,206.4,205.36,205.88
"1587","05/10/16",206.72,208.47,206.64,208.45
"1588","05/11/16",207.89,208.54,206.5,206.5
"1589","05/12/16",207.3,207.48,205.37,206.56
"1590","05/13/16",206.19,206.86,204.38,204.76
"1591","05/16/16",204.94,207.34,204.89,206.78
"1592","05/17/16",206.51,206.8,204.23,204.85
"1593","05/18/16",204.44,206.3,203.63,204.91
"1594","05/19/16",204.04,204.54,202.78,204.2
"1595","05/20/16",204.94,206.1,204.86,205.49
"1596","05/23/16",205.5,205.84,204.98,205.21
"1597","05/24/16",206.18,208.24,206.14,207.87
"1598","05/25/16",208.68,209.77,207.86,209.28
"1599","05/26/16",209.47,209.71,208.97,209.34
"1600","05/27/16",209.52,210.25,209.47,210.24
"1601","05/31/16",210.55,210.69,209.18,209.84
"1602","06/01/16",209.14,210.48,208.89,210.27
"1603","06/02/16",209.8,210.93,209.23,210.91
"1604","06/03/16",210.26,210.69,208.86,210.28
"1605","06/06/16",210.7,211.77,210.51,211.35
"1606","06/07/16",211.53,212.34,211.5,211.68
"1607","06/08/16",211.84,212.52,211.68,212.37
"1608","06/09/16",211.51,212.22,211.19,212.08
"1609","06/10/16",210.45,210.86,209.43,210.07
"1610","06/13/16",209.37,210.37,208.35,208.44
"1611","06/14/16",208.02,208.74,206.91,208.04
"1612","06/15/16",208.04,209.36,207.53,207.75
"1613","06/16/16",207.75,208.57,205.59,208.37
"1614","06/17/16",207.17,207.2,205.75,206.52
"1615","06/20/16",208.84,209.61,207.75,207.85
"1616","06/21/16",208.29,208.92,207.78,208.44
"1617","06/22/16",208.65,209.5,207.93,208.1
"1618","06/23/16",209.82,210.87,209.27,210.81
"1619","06/24/16",203.65,210.84,202.72,203.24
"1620","06/27/16",201.59,201.6,198.65,199.6
"1621","06/28/16",201.51,203.23,201.12,203.19
"1622","06/29/16",204.83,206.93,204.72,206.66
"1623","06/30/16",207.24,209.54,206.56,209.47
"1624","07/01/16",209.47,210.49,209.29,209.92
"1625","07/05/16",208.96,209.08,207.71,208.41
"1626","07/06/16",207.87,209.8,207.06,209.66
"1627","07/07/16",209.9,210.64,208.63,209.52
"1628","07/08/16",211.05,212.94,210.77,212.65
"1629","07/11/16",213.19,214.07,212.95,213.4
"1630","07/12/16",214.52,215.3,213.43,214.95
"1631","07/13/16",215.45,215.45,214.35,214.92
"1632","07/14/16",216.43,216.67,215.66,216.12
"1633","07/15/16",216.8,217.01,215.3,215.83
"1634","07/18/16",215.96,216.6,215.67,216.4
"1635","07/19/16",215.91,216.23,215.63,216.19
"1636","07/20/16",216.19,217.37,216.24,217.08
"1637","07/21/16",216.95,217.22,215.75,216.26
"1638","07/22/16",216.4,217.3,216.1,217.24
"1639","07/25/16",216.98,217.06,215.97,216.65
"1640","07/26/16",216.53,217.17,215.76,216.75
"1641","07/27/16",217.18,217.27,215.62,216.52
"1642","07/28/16",216.28,217.11,215.75,216.77
"1643","07/29/16",216.46,217.54,216.13,217.12
"1644","08/01/16",217.22,217.65,216.4,216.94
"1645","08/02/16",216.66,216.83,214.57,215.54
"1646","08/03/16",215.48,216.24,215.13,216.18
"1647","08/04/16",216.31,216.78,214.25,216.4
"1648","08/05/16",216.4,218.23,217.07,218.18
